tome	session_id	organization	president	date
27	23	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-06-21
27	24	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-06-21
27	25	ASSEMBLÉE NATIONALE. 	n/a	1791-06-21
27	26	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-06-21
27	27	ASSEMBLÉE NATIONALE.	 PRÉSIDENCE DE M. ALEXANDRE DÊ BEAUHARNAIS. 	1791-06-26
27	28	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-06-27
27	29	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-06-27
27	30	ASSEMBLÉE NATIONALE.	 PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-06-28
27	31	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-06-28
27	32	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-06-29
27	33	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-06-30
27	34	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-07-01
27	35	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-07-02
27	36	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-07-02
27	37	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-03
27	38	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH.	1791-07-04
27	39	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH.	1791-07-05
27	40	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-05
28	1	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-06
28	2	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH.	1791-07-07
28	3	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-01
28	4	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH.	1791-07-08
28	5	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-09
28	6	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-10
28	7	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-11
28	8	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH.	1791-07-12
28	9	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. TREILHARD, EX-PRÉSIDENT. 	1791-07-12
28	10	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-13
28	11	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-14
28	12	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. TRONCHET, EX-PRÉSIDENT. 	1791-07-14
28	13	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-15
28	14	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH.	1791-07-16
28	15	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-16
28	16	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-17
28	17	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHARLES DE LAMETH. 	1791-07-18
28	18	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. DEFERMON.	1791-07-19
28	19	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. DEFERMON. 	1791-07-19
28	20	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. DEFERMON.	1791-07-20
28	21	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. DEFERMON.	1791-07-21
28	22	ASSEMBLÉE NATIONALE.	 PRÉSIDENCE DE M. DEFERMON. 	1791-07-21
28	23	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-22
28	24	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-23
28	25	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-23
28	26	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-24
28	27	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-25
28	28	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON.	1791-07-26
28	29	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON.	1791-07-26
28	30	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-27
28	31	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON.	1791-07-27
28	32	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-28
28	33	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-28
29	1	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON.	1791-07-29
29	2	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-30
29	3	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DEFERMON. 	1791-07-30
29	4	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M.ALEXANDRE DE BEAUHARNAIS.	1791-07-31
29	5	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-08-01
29	6	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-08-02
29	7	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. ALEXANDRE DE BEAUBARNAIS. 	1791-08-02
29	8	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS.	1791-08-03
29	9	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-08-04
29	10	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DUPONT (DE NEMOURS), EX-PRÉSIDENT. 	1791-08-04
29	11	ASSEMBLÉE NATIONALE. 	ANNEXE 	1791-08-05
29	12	ASSEMBLÉE NATIONALE. 	n/a	1791-08-06
29	13	ASSEMBLÉE NATIONALE. 	n/a	1791-08-06
29	14	ASSEMBLÉE NATIONALE.	n/a	1791-08-07
29	15	ASSEMBLÉE NATIONALE. 	PREMIÉRE ANNEXE 	1791-08-08
29	16	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS.	1791-08-09
29	17	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS.	1791-08-09
29	18	ASSEMBLÉE NATIONALE.	n/a	1791-08-10
29	19	ASSEMBLÉE NATIONALE.	ANNEXE 	1791-08-11
29	20	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-08-12
29	21	ASSEMBLÉE NATIONALE. 	n/a	1791-08-13
29	22	ASSEMBLÉE NATIONALE. 	n/a	1791-08-13
29	23	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VICTOR DE BROGLIE. 	1791-08-14
29	24	ASSEMBLÉE NATIONALE. 	n/a	1791-08-15
29	25	ASSEMBLÉE NATIONALE. 	n/a	1791-08-16
29	26	ASSEMBLÉE NATIONALE	n/a	1791-08-16
29	27	ASSEMBLÉE NATIONALE. 	n/a	1791-08-17
29	28	ASSEMBLÉE NATIONALE. 	ANNEXE 	1791-08-18
29	29	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VICTOR DE BROGLIE. 	1791-08-19
29	30	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VICTOR BROLGLIE.	1791-08-20
29	31	ASSEMBLÉE NATIONALE. 	ANNEXE	1791-08-20
29	32	ASSEMBLÉE NATIONALE.	n/a	1791-08-21
29	33	ASSEMBLÉE NATIONALE.	n/a	1791-08-22
29	34	ASSEMBLÉE NATIONALE.	PREMIÈRE ANNEXE 	1791-08-23
29	35	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VICTOR BROGLIE. 	1791-08-24
29	36	ASSEMBLÉE NATIONALE. 	n/a	1791-08-25
29	37	ASSEMBLÉE NATIONALE. 	n/a	1791-08-26
29	38	ASSEMBLÉE NATIONALE. 	ANNEXE 	1791-08-27
29	39	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VICTOR DE BROGLIE. 	1791-08-27
30	1	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-08-28
30	2	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-08-29
30	3	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-08-30
30	4	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-08-30
30	5	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-08-31
30	6	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-01
30	7	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-02
30	8	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-03
30	9	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-04
30	10	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-05
30	11	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER 	1791-09-05
30	12	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-06
30	13	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-07
30	14	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-08
30	15	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-09
30	16	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-09
30	17	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-10
30	18	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VERNIER. 	1791-09-10
30	19	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.
       	1791-09-11
30	20	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.
     	1791-09-12
30	21	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.
     	1791-09-13
30	22	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.
     	1791-09-14
30	23	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.
     	1791-09-15
30	24	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. TREILHÀRD, VICE-PRÉSIDENT. 	1791-09-15
30	25	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.
     	1791-09-16
30	26	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.
     	1791-09-17
31	1	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.	1791-09-17
31	2	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET. 	1791-09-18
31	3	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET. 	1791-09-19
31	4	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET. 	1791-09-20
31	5	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. ALEXANDRE DE BEAUHARNAIS. 	1791-09-20
31	6	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. THOURET.	1791-09-21
31	7	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. TREILHARD, EX-PRÉSIDENT. 	1791-09-21
31	8	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M.THOREL	1791-09-22
31	9	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.	1791-09-22
31	10	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. THOURET. 	1791-09-23
31	11	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.	1791-09-24
31	12	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M.ALEXANDRE DE BEAUHARNAIS,EX-PRESIDENT. 	1791-09-25
31	13	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET.	1791-09-26
31	14	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. TREILHARD, EX-PRÉSIDNET.	1791-09-26
31	15	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET. 	1791-09-27
31	16	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. EMMERY, EX-PRÉSIDENT. 	1791-09-27
31	17	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DB M. THOURET.	1791-09-28
31	18	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. TREILHARD, EX-PRÉSIDENT.	1791-09-28
31	19	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET. 	1791-09-29
31	20	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. VICTOR. DE BROGLIE, EX-PRÉSIDENT. 	1791-09-29
31	21	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. THOURET. 	1791-09-30
8	1	ASSEMBLÉE NATIONALE. 	ASSEMBLÉE NATIONALE (1). 	1789-06-30
8	2	ASSEMBLÉE NATIONALE. 	présidence de m. bailly.	1789-07-01
8	3	ASSEMBLÉE NATIONALE. 	presidence de m. bailly. 	1789-07-02
8	4	ASSEMBLÉE NATIONALE. 	présidence de m. bailly. 	1789-07-03
8	5	ASSEMBLÉE NATIONALE. 	présidence dem. le franc de pompignan, archevêque de vienne.	1789-07-04
8	6	ASSEMBLÉE NATIONALE. 	présidence de m. le franc de pomp1gnan, archevêque de vienne.	1789-07-06
8	7	ASSEMBLÉE NATIONALE. 	présidence de m. le franc de pompignaf, archevêque de vienne.	1789-07-07
8	8	ASSEMBLÉE NATIONALE.	présidence de m. le franc de pompignan archevêque de vienne. 	1789-07-08
8	9	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. LE FRANC DE POMPIGNAN, ARCHEVÊQUE DE VIENNE	1789-07-09
8	10	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. LE FRANC DE POMPIGNAN, ARCHEVÊQUE DE VIENNE.	1789-07-10
8	11	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. LE FRANC DE POMPlGNAN, ARCHEVÊQUE DE VIENN	1789-07-11
8	12	ASSEMBLÉE NATIONALE.	présidence de m. le franc de pomp1gnan, archevêque de vienne.	1789-07-13
8	13	ASSEMBLÉE NATIONALE.	présidence de m. le franc de pompignan, archevêque de vienn	1789-07-14
8	14	ASSEMBLÉE NATIONALE.	présidence de m. le franc de pompignan, archevêque de vienne.	1789-07-15
8	15	ASSEMBLÉE NATIONALE. 	présidence de m. le franc de pomp1gnan. archevêque de vienne. 	1789-07-16
8	16	ASSEMBLÉE NATIONALE. 	présidence de m. le franc de pompignan, archevêque de vienne. 	1789-07-17
8	17	ASSEMBLÉE NATIONALE. 	présidence de m- le franc de pompignan, archevêque de vienne. 	1789-07-18
8	18	ASSEMBLÉE NATIONALE. 	présidence de m. le duc de liancourt. 	1789-07-20
8	19	ASSEMBLÉE NATIONALE. 	i présidence de m. le duc de liancourt. 	1789-07-21
8	20	ASSEMBLÉE NATIONALE. 	présidence de m. le duc de liancourt. 	1789-07-23
8	21	ASSEMBLÉE NATIONALE. 	présidence de m. le duc de liancourt. 	1789-07-24
8	22	ASSEMBLÉE NATIONALE. 	présidence de m. le duc de liancourt. 	1789-07-25
8	23	ASSEMBLÉE NATIONALE. 	présidence de m. le duc de liancourt. 	1789-07-27
8	24	ASSEMBLÉE NATIONALE. 	PRESIDENCE DE M. LE DUC DE LIANCOURT. 	1789-07-28
8	25	ASSEMBLÉE NATIONALE. 	PRESIDENCE DE M.LE DUC DE LIANCOURT. 	1789-07-29
8	26	ASSEMBLÉE NATIONALE.	n/a	1789-07-30
8	27	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. LE DUC DE LIANCOURT.	1789-07-30
8	28	ASSEMBLÉE NATIONALE. 	PRESIDENCE DE M. LE DUC DE LIANCOURT.	1789-07-31
8	29	ASSEMBLÉE NATIONALE. 	paésidence de m. le duc de liancourt. 	1789-08-01
8	30	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. LE DUC DE LIANCOURT.	1789-08-03
8	31	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHAPELIER (1). 	1789-08-04
8	32	ASSEMBLÉE NATIONALE. 	présidence de m. chapelier. 	1789-08-05
8	33	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHAPELIER. 	1789-08-06
8	34	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHAPELIER. 	1789-08-07
8	35	ASSEMBLÉE NATIONALE. 	présidence de m. chapelier. 	1789-08-08
8	36	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHAPELIER. 	1789-08-09
8	37	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHAPELIER. 	1789-08-10
8	38	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHAPELIER. 	1789-08-11
8	39	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. CHAPELIER. 	1789-08-12
8	40	ASSEMBLÉE NATIONALE. 	présidence de m. chapelier. 	1789-08-13
8	41	ASSEMBLÉE NATIONALE. 	présidence de m. chapelier. 	1789-08-14
8	42	ASSEMBLÉE NATIONALE. 	présidence de m. le comte de clermont-tonnerre. 	1789-08-17
8	43	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. LE COMTE DE CLERMONT-TONNERRE. 	1789-08-18
8	44	ASSEMBLÉE NATIONALE. 	présidence de m. le comte de clermont-tonnerre. 	1789-08-19
8	45	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE. 	1789-08-20
8	46	ASSEMBLÉE NATIONALE. 	ANNEXE 	1789-08-21
8	47	ASSEMBLÉE NATIONALE. 	présidence de m. le comte stanislas de clermont-tonnerre. 	1789-08-22
8	48	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE. 	1789-08-23
8	49	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE. 	1789-08-24
8	50	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE.	1789-08-26
8	51	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE.	1789-08-27
8	52	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE.	1789-08-28
8	53	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE.	1789-08-29
8	54	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. DE LA LUZfcRNE, ÉVÊQUE DE LANGRES.	1789-08-31
8	55	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. DE LA LUZERNE, ÉVÊQUE DUC DE LANGRES.	1789-09-01
8	56	ASSEMBLÉE NATIONALE. 	présidence de m. de la luzerne, évêque de chartres. 	1789-09-02
8	57	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DE LA LUZERNE, ÉVÊQUE DUC DE LANGRES. 	1789-09-03
8	58	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DE LA LUZERNE, ÉVÊQUE DUC DE LANGRES. 	1789-09-04
8	59	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DE LA LUZERNEf ÉVÊQUE, DUC DE LANGRES. 	1789-09-05
8	60	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. DE LA LUZERNE, ÉVÊQUE, DUC DE LANGRES. 	1789-09-07
8	61	ASSEMBLÉE NATIONALE. 	PRESIDENCE DE M. DE LA LUZERNE, EVEQUE, DUC PJÎ LANGUES. 	1789-09-09
8	62	ASSEMBLÉE NATIONALE. 	PRESIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE. 	1798-09-10
8	63	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE. 	1789-09-11
8	64	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE. 	1789-09-12
8	65	ASSEMBLÉE NATIONALE. 	PRÉSIDENCE DE M. LE COMTE STANISLAS DE CLERMONT-TONNERRE. 	1789-09-14
8	66	ASSEMBLÉE NATIONALE. 	présidence de m. le comte stanislas de clermont-tonnerre. 	1789-09-15
9	1	ASSEMBLÉE NATIONALE.	annexe	1789-09-16
9	2	ASSEMBLÉE NATIONALE.	n/a	1789-09-17
9	3	ASSEMBLÉE NATIONALE.	n/a	1789-09-18
9	4	ASSEMBLÉE NATIONALE.	ANNEXE	1789-09-19
9	5	ASSEMBLÉE NATIONALE.	ANNEXE	1789-09-21
9	6	ASSEMBLÉE NATIONALE.	annexe	1789-09-22
9	7	ASSEMBLÉE NATIONALE.	annexe	1789-09-23
9	8	ASSEMBLÉE NATIONALE.	n/a	1789-09-24
9	9	ASSEMBLÉE NATIONALE.	n/a	1789-09-25
9	10	ASSEMBLÉE NATIONALE.	n/a	1789-09-26
9	11	ASSEMBLÉE NATIONALE.	n/a	1789-09-28
9	12	ASSEMBLÉE NATIONALE.	n/a	1789-09-29
9	13	ASSEMBLÉE NATIONALE.	ANNEXE	1789-09-30
9	14	ASSEMBLÉE NATIONALE.	n/a	1789-10-01
9	15	ASSEMBLÉE NATIONALE.	annexe	1789-10-02
9	16	ASSEMBLÉE NATIONALE.	ANNEXE	1789-10-03
9	17	ASSEMBLÉE NATIONALE.	n/a	1789-10-05
9	18	ASSEMBLÉE NATIONALE.	ANNEXE	1789-10-06
9	19	ASSEMBLÉE NATIONALE.	n/a	1789-10-07
9	20	ASSEMBLÉE NATIONALE.	n/a	1789-10-08
9	21	ASSEMBLÉE NATIONALE.	n/a	1789-10-09
9	22	ASSEMBLÉE NATIONALE.	ANNEXE	1789-10-10
9	23	ASSEMBLÉE NATIONALE.	n/a	1789-10-12
9	24	ASSEMBLÉE NATIONALE.	n/a	1789-10-13
9	25	ASSEMBLÉE NATIONALE.	ANNEXE	1789-10-14
9	26	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. FRÉTER.	1789-10-15
9	27	ASSEMBLÉE NATIONALE.	présidence de m. fréteau.	1789-10-19
9	28	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. PRÊTE AU.	1789-10-20
9	29	ASSEMBLÉE NATIONALE.	présidence de M. fréteau.	1789-10-21
9	30	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. FRÉTEAU	1789-10-22
9	31	ASSEMBLÉE NATIONALE.	PRÉSIDENCE De M. FRÉTEAU.	1789-10-23
9	32	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. FRÉTÈAU.	1789-10-24
9	33	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. FRÉTEAU.	1789-10-26
9	34	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. FRÉTEAU.	1789-10-27
9	35	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-10-28
9	36	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-10-29
9	37	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-10-30
9	38	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-10-31
9	39	ASSEMBLÉE NATIONALE.	présidence de m. camus.	1789-11-2
9	40	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-11-03
9	41	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-11-04
9	42	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-11-05
9	43	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-11-06
9	44	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-11-07
9	45	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-11-09
9	46	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS	1789-11-10
9	47	ASSEMBLÉE NATIONALE.	PRÉSIDENCE DE M. CAMUS.	1789-11-11
